sale_id,date,customer_id,product_id,store_id,employee_id,quantity,unit_price,discount_pct,revenue,cost,profit,channel,payment_method
TXN00230,2023-09-06,C0154,P035,S05,E033,14,2077.43,0.0,29084.02,23608.06,5475.96,Phone,Card
TXN00231,2022-08-29,C0292,P028,S02,E142,17,4524.59,0.05,73072.13,43844.19,29227.94,In-Store,Cash
TXN00232,2023-11-12,C0218,P005,S14,E025,17,4264.87,0.0,72502.79,56150.66,16352.13,Partner,Mobile Banking
TXN00233,2024-04-14,C0042,P002,S17,E005,12,5224.55,0.0,62694.6,33693.6,29001.0,In-Store,Credit
TXN00234,2022-01-09,C0432,P026,S13,E012,6,5621.09,0.2,26981.23,22681.74,4299.49,In-Store,Credit
TXN00235,2024-04-17,C0371,P031,S15,E194,10,8229.99,0.0,82299.9,45618.6,36681.3,Partner,Mobile Banking
TXN00236,2022-01-19,C0109,P024,S06,E021,11,594.39,0.2,5230.63,3632.09,1598.54,Phone,Cash
TXN00237,2021-02-06,C0003,P015,S13,E030,14,8753.39,0.1,110292.71,61780.32,48512.39,In-Store,Card
TXN00238,2024-11-17,C0208,P021,S20,E186,16,1024.97,0.05,15579.54,9940.16,5639.38,Partner,Mobile Banking
TXN00239,2024-06-17,C0185,P021,S13,E078,20,1024.97,0.2,16399.52,12425.2,3974.32,In-Store,Card
TXN00240,2022-01-26,C0058,P027,S01,E179,5,5864.31,0.0,29321.55,15498.7,13822.85,Online,Cash
TXN00241,2024-08-21,C0075,P035,S08,E112,7,2077.43,0.05,13814.91,11804.03,2010.88,Online,Cash
TXN00242,2023-08-08,C0076,P017,S16,E109,10,1291.83,0.2,10334.64,7339.9,2994.74,In-Store,Cash
TXN00243,2024-12-09,C0228,P005,S16,E121,6,4264.87,0.0,25589.22,19817.88,5771.34,In-Store,Credit
TXN00244,2022-02-17,C0151,P029,S19,E101,19,3883.0,0.0,73777.0,37399.6,36377.4,In-Store,Mobile Banking
TXN00245,2024-07-15,C0434,P023,S14,E107,1,3968.65,0.0,3968.65,2637.51,1331.14,Partner,Mobile Banking
TXN00246,2023-03-30,C0249,P021,S17,E152,2,1024.97,0.05,1947.44,1242.52,704.92,Partner,Card
TXN00247,2021-02-08,C0217,P004,S19,E081,2,5997.31,0.1,10795.16,8184.22,2610.94,In-Store,Mobile Banking
TXN00248,2021-08-28,C0254,P029,S20,E166,14,3883.0,0.05,51643.9,27557.6,24086.3,Phone,Credit
TXN00249,2021-11-27,C0148,P030,S07,E121,14,6329.74,0.0,88616.36,52236.38,36379.98,Phone,Credit
TXN00250,2022-03-26,C0301,P028,S11,E155,8,4524.59,0.1,32577.05,20632.56,11944.49,Partner,Card
TXN00251,2024-12-27,C0200,P022,S14,E173,10,5360.57,0.15,45564.84,37519.5,8045.34,Phone,Credit
TXN00252,2022-03-01,C0145,P011,S03,E171,6,4327.68,0.1,23369.47,19856.16,3513.31,Partner,Card
TXN00253,2021-11-17,C0311,P002,S16,E026,6,5224.55,0.0,31347.3,16846.8,14500.5,Partner,Credit
TXN00254,2022-03-05,C0286,P034,S02,E005,10,1866.9,0.0,18669.0,14316.1,4352.9,Phone,Mobile Banking
TXN00255,2021-11-21,C0090,P028,S17,E009,12,4524.59,0.15,46150.82,30948.84,15201.98,In-Store,Mobile Banking
TXN00256,2024-06-18,C0117,P029,S04,E144,14,3883.0,0.0,54362.0,27557.6,26804.4,Online,Credit
TXN00257,2022-12-29,C0394,P014,S02,E198,9,3738.0,0.0,33642.0,26224.56,7417.44,Phone,Card
TXN00258,2024-10-03,C0054,P004,S02,E113,17,5997.31,0.1,91758.84,69565.87,22192.97,Partner,Cash
TXN00259,2024-06-04,C0313,P039,S04,E144,4,3487.32,0.2,11159.42,10953.0,206.42,In-Store,Cash
TXN00260,2021-08-30,C0446,P033,S07,E093,6,6236.78,0.15,31807.58,28885.5,2922.08,Online,Mobile Banking
TXN00261,2023-11-03,C0256,P038,S04,E040,15,1840.87,0.2,22090.44,17082.15,5008.29,Phone,Mobile Banking
TXN00262,2022-02-18,C0225,P016,S14,E197,5,3991.25,0.0,19956.25,10097.3,9858.95,In-Store,Card
TXN00263,2022-08-11,C0259,P036,S06,E022,16,565.6,0.0,9049.6,4827.68,4221.92,Phone,Mobile Banking
TXN00264,2024-07-13,C0341,P035,S08,E039,14,2077.43,0.0,29084.02,23608.06,5475.96,Partner,Card
TXN00265,2023-05-29,C0212,P031,S14,E118,5,8229.99,0.2,32919.96,22809.3,10110.66,Phone,Cash
TXN00266,2021-01-21,C0368,P030,S17,E018,15,6329.74,0.0,94946.1,55967.55,38978.55,In-Store,Mobile Banking
TXN00267,2021-12-03,C0223,P036,S02,E101,11,565.6,0.05,5910.52,3319.03,2591.49,In-Store,Card
TXN00268,2024-07-17,C0366,P018,S17,E076,19,4886.72,0.0,92847.68,52471.16,40376.52,Partner,Credit
TXN00269,2022-09-16,C0370,P034,S11,E089,18,1866.9,0.2,26883.36,25768.98,1114.38,In-Store,Mobile Banking
TXN00270,2021-10-28,C0359,P032,S13,E115,17,7519.67,0.1,115050.95,81994.91,33056.04,Online,Credit
TXN00271,2024-08-21,C0208,P032,S07,E078,12,7519.67,0.2,72188.83,57878.76,14310.07,In-Store,Cash
TXN00272,2023-03-10,C0372,P008,S05,E134,18,1766.83,0.0,31802.94,23557.14,8245.8,Phone,Card
TXN00273,2024-02-05,C0160,P025,S17,E088,3,6424.47,0.1,17346.07,10298.34,7047.73,Online,Cash
TXN00274,2024-01-11,C0304,P037,S09,E062,1,5886.49,0.2,4709.19,3960.05,749.14,Phone,Credit
TXN00275,2021-05-03,C0431,P033,S12,E067,17,6236.78,0.0,106025.26,81842.25,24183.01,Phone,Cash
TXN00276,2024-08-26,C0482,P007,S04,E115,2,918.59,0.2,1469.74,1152.6,317.14,Phone,Cash
TXN00277,2022-04-29,C0413,P027,S19,E145,15,5864.31,0.0,87964.65,46496.1,41468.55,Online,Mobile Banking
TXN00278,2024-09-27,C0402,P029,S19,E173,10,3883.0,0.0,38830.0,19684.0,19146.0,Online,Credit
TXN00279,2022-05-23,C0054,P026,S11,E133,17,5621.09,0.15,81224.75,64264.93,16959.82,Online,Mobile Banking
TXN00280,2021-10-28,C0365,P031,S14,E106,15,8229.99,0.0,123449.85,68427.9,55021.95,In-Store,Cash
TXN00281,2021-09-24,C0244,P002,S07,E115,2,5224.55,0.05,9926.64,5615.6,4311.04,In-Store,Mobile Banking
TXN00282,2024-04-19,C0287,P021,S17,E200,17,1024.97,0.05,16553.27,10561.42,5991.85,Partner,Mobile Banking
TXN00283,2024-07-27,C0217,P015,S15,E177,19,8753.39,0.05,157998.69,83844.72,74153.97,Partner,Credit
TXN00284,2023-11-02,C0066,P004,S16,E183,6,5997.31,0.0,35983.86,24552.66,11431.2,Partner,Card
TXN00285,2023-12-20,C0061,P017,S07,E117,17,1291.83,0.2,17568.89,12477.83,5091.06,Partner,Cash
TXN00286,2023-01-27,C0472,P013,S04,E155,6,4453.6,0.1,24049.44,14643.06,9406.38,Partner,Cash
TXN00287,2024-03-16,C0149,P026,S02,E134,4,5621.09,0.0,22484.36,15121.16,7363.2,Online,Cash
TXN00288,2023-02-06,C0156,P019,S10,E125,12,1903.37,0.0,22840.44,13056.96,9783.48,In-Store,Card
TXN00289,2024-04-22,C0216,P033,S02,E079,5,6236.78,0.2,24947.12,24071.25,875.87,Phone,Card
TXN00290,2023-09-29,C0002,P009,S04,E141,6,4100.84,0.2,19684.03,13874.28,5809.75,Phone,Cash
TXN00291,2023-09-13,C0294,P018,S10,E145,2,4886.72,0.05,9284.77,5523.28,3761.49,Partner,Mobile Banking
TXN00292,2024-05-25,C0068,P036,S05,E130,13,565.6,0.05,6985.16,3922.49,3062.67,Partner,Credit
TXN00293,2022-10-29,C0046,P011,S20,E171,15,4327.68,0.0,64915.2,49640.4,15274.8,Partner,Credit
TXN00294,2022-11-26,C0277,P022,S02,E172,8,5360.57,0.05,40740.33,30015.6,10724.73,Partner,Mobile Banking
TXN00295,2021-12-06,C0363,P013,S01,E147,3,4453.6,0.2,10688.64,7321.53,3367.11,Phone,Cash
TXN00296,2022-01-30,C0490,P040,S20,E139,18,4962.39,0.0,89323.02,60003.18,29319.84,In-Store,Card
TXN00297,2021-02-08,C0062,P026,S18,E047,16,5621.09,0.1,80943.7,60484.64,20459.06,In-Store,Mobile Banking
TXN00298,2024-12-16,C0430,P021,S19,E114,7,1024.97,0.0,7174.79,4348.82,2825.97,In-Store,Mobile Banking
TXN00299,2021-04-03,C0252,P038,S01,E088,13,1840.87,0.1,21538.18,14804.53,6733.65,Partner,Card
TXN00300,2023-12-18,C0163,P009,S13,E066,14,4100.84,0.0,57411.76,32373.32,25038.44,In-Store,Cash
TXN00301,2021-12-11,C0147,P036,S05,E047,4,565.6,0.1,2036.16,1206.92,829.24,Phone,Cash
TXN00302,2023-04-15,C0348,P018,S06,E016,5,4886.72,0.0,24433.6,13808.2,10625.4,Phone,Card
TXN00303,2021-04-30,C0153,P037,S13,E026,1,5886.49,0.15,5003.52,3960.05,1043.47,Phone,Card
TXN00304,2022-06-13,C0193,P021,S04,E014,14,1024.97,0.0,14349.58,8697.64,5651.94,Online,Card
TXN00305,2022-04-30,C0253,P032,S17,E193,20,7519.67,0.1,135354.06,96464.6,38889.46,Partner,Cash
TXN00306,2022-10-14,C0238,P039,S18,E105,9,3487.32,0.0,31385.88,24644.25,6741.63,In-Store,Credit
TXN00307,2024-07-21,C0120,P013,S01,E069,1,4453.6,0.05,4230.92,2440.51,1790.41,In-Store,Card
TXN00308,2021-09-15,C0156,P007,S19,E105,18,918.59,0.15,14054.43,10373.4,3681.03,Partner,Cash
TXN00309,2021-10-19,C0192,P026,S18,E044,17,5621.09,0.0,95558.53,64264.93,31293.6,Online,Credit
TXN00310,2021-03-27,C0001,P030,S15,E159,18,6329.74,0.05,108238.55,67161.06,41077.49,Phone,Card
TXN00311,2023-09-15,C0140,P002,S20,E065,1,5224.55,0.0,5224.55,2807.8,2416.75,Partner,Mobile Banking
TXN00312,2023-11-12,C0145,P002,S02,E042,7,5224.55,0.1,32914.66,19654.6,13260.06,In-Store,Mobile Banking
TXN00313,2024-12-01,C0063,P008,S05,E186,3,1766.83,0.05,5035.47,3926.19,1109.28,Phone,Credit
TXN00314,2023-10-31,C0491,P037,S11,E175,7,5886.49,0.1,37084.89,27720.35,9364.54,Phone,Mobile Banking
TXN00315,2022-05-19,C0340,P023,S11,E088,15,3968.65,0.0,59529.75,39562.65,19967.1,Online,Credit
TXN00316,2021-02-02,C0468,P005,S05,E166,20,4264.87,0.0,85297.4,66059.6,19237.8,In-Store,Credit
TXN00317,2024-10-09,C0089,P032,S14,E143,1,7519.67,0.0,7519.67,4823.23,2696.44,Partner,Credit
TXN00318,2024-08-22,C0334,P006,S03,E138,18,2849.93,0.0,51298.74,31314.96,19983.78,In-Store,Credit
TXN00319,2023-02-10,C0424,P023,S20,E092,4,3968.65,0.0,15874.6,10550.04,5324.56,Partner,Card
TXN00320,2023-08-06,C0190,P018,S07,E114,1,4886.72,0.0,4886.72,2761.64,2125.08,In-Store,Card
TXN00321,2022-07-30,C0349,P014,S12,E050,1,3738.0,0.2,2990.4,2913.84,76.56,In-Store,Mobile Banking
TXN00322,2023-10-09,C0496,P017,S12,E010,8,1291.83,0.0,10334.64,5871.92,4462.72,Phone,Credit
TXN00323,2021-01-15,C0101,P001,S13,E029,20,6287.9,0.0,125758.0,98086.4,27671.6,Phone,Credit
TXN00324,2022-02-01,C0338,P038,S19,E173,6,1840.87,0.1,9940.7,6832.86,3107.84,Online,Cash
TXN00325,2021-05-14,C0066,P035,S09,E146,19,2077.43,0.0,39471.17,32039.51,7431.66,Online,Mobile Banking
TXN00326,2024-10-20,C0012,P026,S18,E158,7,5621.09,0.2,31478.1,26462.03,5016.07,Phone,Credit
TXN00327,2024-08-05,C0345,P003,S02,E083,1,5554.56,0.05,5276.83,2833.55,2443.28,Partner,Credit
TXN00328,2024-10-24,C0266,P029,S15,E127,9,3883.0,0.0,34947.0,17715.6,17231.4,Phone,Cash
TXN00329,2022-07-24,C0471,P021,S14,E137,8,1024.97,0.0,8199.76,4970.08,3229.68,Partner,Mobile Banking
TXN00330,2022-02-03,C0172,P037,S03,E147,1,5886.49,0.05,5592.17,3960.05,1632.12,In-Store,Card
TXN00331,2022-05-27,C0101,P019,S06,E085,14,1903.37,0.0,26647.18,15233.12,11414.06,Phone,Cash
TXN00332,2023-09-10,C0222,P009,S01,E152,4,4100.84,0.0,16403.36,9249.52,7153.84,Phone,Mobile Banking
TXN00333,2023-08-28,C0123,P022,S11,E014,8,5360.57,0.0,42884.56,30015.6,12868.96,Phone,Card
TXN00334,2024-05-13,C0318,P032,S15,E196,3,7519.67,0.2,18047.21,14469.69,3577.52,In-Store,Credit
TXN00335,2021-06-25,C0499,P023,S02,E009,19,3968.65,0.0,75404.35,50112.69,25291.66,Partner,Mobile Banking
TXN00336,2021-09-19,C0032,P023,S15,E015,3,3968.65,0.2,9524.76,7912.53,1612.23,Phone,Credit
TXN00337,2024-10-19,C0029,P029,S18,E014,3,3883.0,0.0,11649.0,5905.2,5743.8,Phone,Credit
TXN00338,2024-06-18,C0386,P018,S14,E060,13,4886.72,0.0,63527.36,35901.32,27626.04,In-Store,Credit
TXN00339,2023-05-27,C0451,P007,S20,E159,13,918.59,0.05,11344.59,7491.9,3852.69,In-Store,Mobile Banking
TXN00340,2023-11-26,C0169,P012,S19,E050,1,4394.4,0.05,4174.68,2675.3,1499.38,In-Store,Cash
TXN00341,2024-12-31,C0035,P013,S19,E050,1,4453.6,0.1,4008.24,2440.51,1567.73,Online,Mobile Banking
TXN00342,2023-09-13,C0372,P006,S20,E114,12,2849.93,0.05,32489.2,20876.64,11612.56,Online,Card
TXN00343,2021-04-01,C0031,P002,S05,E080,5,5224.55,0.2,20898.2,14039.0,6859.2,Partner,Mobile Banking
TXN00344,2024-01-14,C0398,P023,S05,E038,10,3968.65,0.1,35717.85,26375.1,9342.75,Partner,Mobile Banking
TXN00345,2022-08-20,C0189,P011,S01,E133,20,4327.68,0.0,86553.6,66187.2,20366.4,Online,Cash
TXN00346,2024-02-20,C0440,P019,S02,E109,8,1903.37,0.1,13704.26,8704.64,4999.62,Phone,Card
TXN00347,2022-02-17,C0403,P029,S03,E088,7,3883.0,0.15,23103.85,13778.8,9325.05,Online,Credit
TXN00348,2024-11-19,C0170,P006,S19,E145,15,2849.93,0.1,38474.06,26095.8,12378.26,Phone,Mobile Banking
TXN00349,2021-11-29,C0054,P024,S15,E011,14,594.39,0.0,8321.46,4622.66,3698.8,Partner,Card
TXN00350,2022-04-02,C0355,P034,S08,E120,1,1866.9,0.15,1586.86,1431.61,155.25,Online,Card
TXN00351,2022-11-10,C0414,P037,S13,E053,16,5886.49,0.15,80056.26,63360.8,16695.46,Partner,Card
TXN00352,2021-01-21,C0038,P004,S12,E008,1,5997.31,0.0,5997.31,4092.11,1905.2,In-Store,Card
TXN00353,2022-02-03,C0324,P017,S19,E196,10,1291.83,0.05,12272.38,7339.9,4932.48,Phone,Cash
TXN00354,2022-02-10,C0146,P034,S06,E057,1,1866.9,0.0,1866.9,1431.61,435.29,Phone,Card
TXN00355,2024-02-10,C0126,P019,S06,E051,11,1903.37,0.2,16749.66,11968.88,4780.78,In-Store,Card
TXN00356,2021-02-12,C0426,P028,S05,E098,9,4524.59,0.0,40721.31,23211.63,17509.68,In-Store,Mobile Banking
TXN00357,2023-07-24,C0123,P024,S12,E096,7,594.39,0.0,4160.73,2311.33,1849.4,Online,Credit
TXN00358,2021-10-23,C0452,P023,S05,E049,3,3968.65,0.0,11905.95,7912.53,3993.42,Online,Credit
TXN00359,2024-05-12,C0220,P026,S08,E012,12,5621.09,0.0,67453.08,45363.48,22089.6,Online,Mobile Banking
TXN00360,2022-05-22,C0028,P015,S09,E033,5,8753.39,0.0,43766.95,22064.4,21702.55,Partner,Card
TXN00361,2023-08-22,C0405,P005,S20,E017,3,4264.87,0.2,10235.69,9908.94,326.75,Online,Credit
TXN00362,2023-10-19,C0266,P014,S15,E046,17,3738.0,0.0,63546.0,49535.28,14010.72,Phone,Mobile Banking
TXN00363,2023-09-17,C0367,P004,S16,E122,17,5997.31,0.15,86661.13,69565.87,17095.26,Phone,Credit
TXN00364,2021-03-16,C0107,P027,S08,E052,19,5864.31,0.15,94708.61,58895.06,35813.55,Partner,Card
TXN00365,2022-09-19,C0218,P013,S13,E147,13,4453.6,0.0,57896.8,31726.63,26170.17,Online,Mobile Banking
TXN00366,2021-06-23,C0069,P034,S03,E076,9,1866.9,0.1,15121.89,12884.49,2237.4,Partner,Mobile Banking
TXN00367,2021-03-26,C0239,P014,S17,E160,8,3738.0,0.1,26913.6,23310.72,3602.88,Phone,Credit
TXN00368,2023-06-05,C0210,P037,S12,E128,15,5886.49,0.05,83882.48,59400.75,24481.73,Phone,Mobile Banking
TXN00369,2022-01-03,C0227,P005,S08,E068,13,4264.87,0.0,55443.31,42938.74,12504.57,In-Store,Mobile Banking
TXN00370,2023-10-25,C0263,P033,S18,E165,3,6236.78,0.0,18710.34,14442.75,4267.59,In-Store,Mobile Banking
TXN00371,2021-08-31,C0037,P040,S12,E010,8,4962.39,0.0,39699.12,26668.08,13031.04,Online,Mobile Banking
TXN00372,2022-11-06,C0129,P040,S10,E191,7,4962.39,0.15,29526.22,23334.57,6191.65,Phone,Card
TXN00373,2024-01-18,C0468,P025,S09,E003,20,6424.47,0.0,128489.4,68655.6,59833.8,Phone,Mobile Banking
TXN00374,2023-04-08,C0485,P017,S13,E149,12,1291.83,0.2,12401.57,8807.88,3593.69,In-Store,Credit
TXN00375,2021-11-02,C0444,P023,S13,E059,17,3968.65,0.2,53973.64,44837.67,9135.97,Online,Card
TXN00376,2023-11-23,C0301,P033,S18,E194,16,6236.78,0.0,99788.48,77028.0,22760.48,Partner,Credit
TXN00377,2021-06-25,C0161,P003,S07,E110,11,5554.56,0.2,48880.13,31169.05,17711.08,Partner,Card
TXN00378,2024-02-18,C0016,P040,S12,E036,15,4962.39,0.05,70714.06,50002.65,20711.41,Online,Mobile Banking
TXN00379,2024-09-11,C0428,P031,S12,E087,1,8229.99,0.05,7818.49,4561.86,3256.63,Online,Credit
TXN00380,2023-04-07,C0391,P008,S18,E077,14,1766.83,0.15,21025.28,18322.22,2703.06,Phone,Cash
TXN00381,2021-03-07,C0473,P010,S05,E040,19,363.83,0.2,5530.22,5323.42,206.8,Phone,Credit
TXN00382,2023-03-12,C0033,P010,S18,E099,13,363.83,0.0,4729.79,3642.34,1087.45,Online,Credit
TXN00383,2024-03-12,C0493,P006,S15,E164,4,2849.93,0.0,11399.72,6958.88,4440.84,Phone,Cash
TXN00384,2024-10-14,C0284,P023,S06,E009,6,3968.65,0.0,23811.9,15825.06,7986.84,Partner,Cash
TXN00385,2021-05-23,C0467,P028,S13,E073,6,4524.59,0.0,27147.54,15474.42,11673.12,Online,Card
TXN00386,2023-12-10,C0036,P016,S15,E015,10,3991.25,0.15,33925.62,20194.6,13731.02,Phone,Cash
TXN00387,2023-04-22,C0201,P026,S06,E029,6,5621.09,0.0,33726.54,22681.74,11044.8,Online,Credit
TXN00388,2021-05-21,C0200,P026,S07,E034,16,5621.09,0.15,76446.82,60484.64,15962.18,Online,Mobile Banking
TXN00389,2024-12-24,C0341,P035,S16,E041,14,2077.43,0.2,23267.22,23608.06,-340.84,Phone,Card
TXN00390,2024-11-03,C0235,P013,S09,E052,17,4453.6,0.15,64354.52,41488.67,22865.85,In-Store,Card
TXN00391,2023-03-29,C0310,P024,S08,E135,15,594.39,0.0,8915.85,4952.85,3963.0,Phone,Credit
TXN00392,2024-03-25,C0021,P002,S03,E074,15,5224.55,0.05,74449.84,42117.0,32332.84,Partner,Mobile Banking
TXN00393,2024-06-09,C0422,P039,S06,E107,10,3487.32,0.05,33129.54,27382.5,5747.04,Online,Card
TXN00394,2023-06-04,C0235,P023,S13,E169,20,3968.65,0.15,67467.05,52750.2,14716.85,Online,Cash
TXN00395,2021-03-31,C0123,P007,S06,E071,13,918.59,0.15,10150.42,7491.9,2658.52,Phone,Cash
TXN00396,2023-04-23,C0391,P026,S18,E032,7,5621.09,0.05,37380.25,26462.03,10918.22,Phone,Cash
TXN00397,2022-10-30,C0210,P030,S15,E043,4,6329.74,0.1,22787.06,14924.68,7862.38,Phone,Card
TXN00398,2023-08-05,C0014,P001,S03,E164,17,6287.9,0.0,106894.3,83373.44,23520.86,Partner,Credit
TXN00399,2023-03-29,C0439,P027,S07,E102,11,5864.31,0.15,54831.3,34097.14,20734.16,In-Store,Cash
TXN00400,2024-12-23,C0470,P007,S05,E084,9,918.59,0.0,8267.31,5186.7,3080.61,Partner,Credit
TXN00401,2021-06-19,C0281,P016,S08,E183,15,3991.25,0.0,59868.75,30291.9,29576.85,Partner,Card
TXN00402,2022-07-26,C0431,P014,S06,E044,16,3738.0,0.2,47846.4,46621.44,1224.96,In-Store,Cash
TXN00403,2021-09-12,C0274,P004,S13,E044,6,5997.31,0.0,35983.86,24552.66,11431.2,In-Store,Cash
TXN00404,2023-06-22,C0184,P008,S06,E056,9,1766.83,0.0,15901.47,11778.57,4122.9,In-Store,Card
TXN00405,2021-04-08,C0429,P002,S17,E165,15,5224.55,0.15,66613.01,42117.0,24496.01,In-Store,Credit
TXN00406,2021-04-18,C0307,P022,S01,E013,10,5360.57,0.05,50925.41,37519.5,13405.91,Partner,Card
TXN00407,2022-05-04,C0103,P024,S03,E005,8,594.39,0.0,4755.12,2641.52,2113.6,Partner,Cash
TXN00408,2022-01-29,C0349,P025,S03,E057,1,6424.47,0.0,6424.47,3432.78,2991.69,In-Store,Card
TXN00409,2023-05-02,C0263,P040,S04,E084,6,4962.39,0.0,29774.34,20001.06,9773.28,Phone,Card
TXN00410,2024-01-15,C0203,P002,S14,E031,20,5224.55,0.0,104491.0,56156.0,48335.0,Online,Card
TXN00411,2022-10-25,C0089,P002,S01,E103,4,5224.55,0.0,20898.2,11231.2,9667.0,Phone,Cash
TXN00412,2023-07-29,C0113,P029,S03,E169,13,3883.0,0.0,50479.0,25589.2,24889.8,Phone,Mobile Banking
TXN00413,2022-03-24,C0211,P004,S10,E197,2,5997.31,0.0,11994.62,8184.22,3810.4,Partner,Cash
TXN00414,2024-03-11,C0088,P002,S09,E025,18,5224.55,0.2,75233.52,50540.4,24693.12,Phone,Credit
TXN00415,2021-12-26,C0326,P007,S11,E171,5,918.59,0.0,4592.95,2881.5,1711.45,Partner,Cash
TXN00416,2024-05-31,C0467,P027,S19,E115,11,5864.31,0.0,64507.41,34097.14,30410.27,Partner,Card
TXN00417,2024-12-14,C0007,P034,S08,E006,17,1866.9,0.1,28563.57,24337.37,4226.2,In-Store,Mobile Banking
TXN00418,2023-05-28,C0388,P021,S08,E159,8,1024.97,0.15,6969.8,4970.08,1999.72,In-Store,Cash
TXN00419,2023-10-19,C0152,P024,S07,E039,5,594.39,0.0,2971.95,1650.95,1321.0,Partner,Card
TXN00420,2024-05-09,C0485,P039,S15,E190,2,3487.32,0.0,6974.64,5476.5,1498.14,Phone,Card
TXN00421,2024-08-11,C0403,P003,S02,E134,9,5554.56,0.0,49991.04,25501.95,24489.09,Partner,Mobile Banking
TXN00422,2022-11-10,C0176,P024,S08,E053,1,594.39,0.0,594.39,330.19,264.2,In-Store,Card
TXN00423,2023-02-21,C0267,P019,S11,E047,8,1903.37,0.1,13704.26,8704.64,4999.62,Partner,Cash
TXN00424,2023-10-04,C0036,P016,S07,E014,3,3991.25,0.2,9579.0,6058.38,3520.62,Online,Card
TXN00425,2021-12-22,C0304,P022,S18,E053,5,5360.57,0.0,26802.85,18759.75,8043.1,Online,Cash
TXN00426,2023-08-15,C0160,P029,S06,E185,14,3883.0,0.15,46207.7,27557.6,18650.1,Online,Card
TXN00427,2024-05-25,C0128,P005,S10,E074,14,4264.87,0.0,59708.18,46241.72,13466.46,Partner,Card
TXN00428,2023-09-13,C0041,P009,S12,E102,9,4100.84,0.2,29526.05,20811.42,8714.63,Partner,Card
TXN00429,2023-05-16,C0259,P024,S20,E189,16,594.39,0.05,9034.73,5283.04,3751.69,Partner,Card
TXN00430,2023-02-21,C0219,P028,S03,E195,16,4524.59,0.0,72393.44,41265.12,31128.32,Phone,Card
TXN00431,2021-12-26,C0132,P022,S13,E119,18,5360.57,0.15,82016.72,67535.1,14481.62,Phone,Credit
TXN00432,2024-02-26,C0311,P015,S16,E019,10,8753.39,0.05,83157.2,44128.8,39028.4,Phone,Card
TXN00433,2021-11-13,C0470,P017,S07,E002,16,1291.83,0.0,20669.28,11743.84,8925.44,In-Store,Mobile Banking
TXN00434,2023-05-02,C0482,P014,S13,E191,16,3738.0,0.05,56817.6,46621.44,10196.16,Phone,Credit
TXN00435,2024-08-05,C0302,P033,S03,E105,16,6236.78,0.0,99788.48,77028.0,22760.48,In-Store,Cash
TXN00436,2021-11-29,C0100,P038,S14,E066,13,1840.87,0.1,21538.18,14804.53,6733.65,Phone,Credit
TXN00437,2021-04-29,C0334,P020,S13,E109,12,5238.87,0.15,53436.47,39215.16,14221.31,Online,Card
TXN00438,2023-01-11,C0324,P030,S01,E179,16,6329.74,0.0,101275.84,59698.72,41577.12,Online,Mobile Banking
TXN00439,2024-10-26,C0076,P013,S09,E064,20,4453.6,0.05,84618.4,48810.2,35808.2,Online,Cash
TXN00440,2021-07-09,C0330,P037,S13,E102,4,5886.49,0.2,18836.77,15840.2,2996.57,In-Store,Card
TXN00441,2023-05-25,C0130,P021,S10,E129,14,1024.97,0.0,14349.58,8697.64,5651.94,Partner,Mobile Banking
TXN00442,2021-07-02,C0056,P016,S19,E199,14,3991.25,0.2,44702.0,28272.44,16429.56,Phone,Card
TXN00443,2022-03-06,C0477,P027,S13,E179,9,5864.31,0.15,44861.97,27897.66,16964.31,Phone,Cash
TXN00444,2023-10-05,C0001,P028,S04,E018,6,4524.59,0.2,21718.03,15474.42,6243.61,Partner,Credit
TXN00445,2023-06-02,C0088,P016,S06,E096,10,3991.25,0.15,33925.62,20194.6,13731.02,Online,Card
TXN00446,2022-01-08,C0258,P012,S04,E116,7,4394.4,0.05,29222.76,18727.1,10495.66,Online,Card
TXN00447,2022-01-10,C0415,P027,S07,E067,7,5864.31,0.0,41050.17,21698.18,19351.99,Partner,Credit
TXN00448,2024-07-27,C0086,P027,S03,E076,20,5864.31,0.0,117286.2,61994.8,55291.4,In-Store,Credit
TXN00449,2021-05-12,C0176,P016,S01,E150,4,3991.25,0.0,15965.0,8077.84,7887.16,Online,Credit
TXN00450,2021-07-26,C0005,P006,S02,E069,16,2849.93,0.15,38759.05,27835.52,10923.53,In-Store,Cash
TXN00451,2023-12-06,C0406,P015,S01,E097,4,8753.39,0.0,35013.56,17651.52,17362.04,Phone,Credit
TXN00452,2022-11-22,C0310,P023,S14,E087,16,3968.65,0.2,50798.72,42200.16,8598.56,Phone,Mobile Banking
TXN00453,2022-05-06,C0482,P031,S12,E171,11,8229.99,0.2,72423.91,50180.46,22243.45,Partner,Credit
TXN00454,2022-12-31,C0448,P036,S11,E026,20,565.6,0.0,11312.0,6034.6,5277.4,In-Store,Credit
TXN00455,2021-10-12,C0014,P016,S20,E032,13,3991.25,0.15,44103.31,26252.98,17850.33,Phone,Card
TXN00456,2024-06-20,C0352,P038,S16,E132,12,1840.87,0.05,20985.92,13665.72,7320.2,Partner,Card
TXN00457,2022-10-22,C0009,P031,S12,E012,1,8229.99,0.15,6995.49,4561.86,2433.63,Phone,Credit
TXN00458,2023-09-20,C0205,P037,S20,E021,8,5886.49,0.1,42382.73,31680.4,10702.33,Phone,Credit
TXN00459,2024-12-03,C0464,P001,S04,E188,16,6287.9,0.15,85515.44,78469.12,7046.32,Partner,Mobile Banking
